	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_23811	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Amylocorticiales	f__Amylocorticiaceae	g__Ceraceomyces	NA
ASV_23812	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Stereaceae	g__Stereum	NA
ASV_23813	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Mollisiaceae	g__Mollisia	s__novobrunsvicensis
ASV_23814	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	NA	NA	NA	NA
ASV_23815	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23816	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Septorioideaceae	g__Septorioides	s__strobi
ASV_23817	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23818	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Extremus	NA
ASV_23819	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Cladosporium	NA
ASV_23820	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23821	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neosetophoma	NA
ASV_23822	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_23823	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23824	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23825	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Phyllactinia	s__parietariae
ASV_23826	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Gnomoniaceae	g__Ophiognomonia	NA
ASV_23827	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_23828	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Dissoconiaceae	g__Pseudoveronaea	s__obclavata
ASV_23829	NA	NA	NA	NA	NA	NA	NA
ASV_23830	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	s__oeirense
ASV_23831	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23832	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Phacidiales	f__Phacidiaceae	g__Gremmenia	s__infestans
ASV_23833	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23834	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASV_23835	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Kwoniella	NA
ASV_23836	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_23837	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Flavoparmelia	s__caperata
ASV_23838	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23839	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23840	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Orbilia	s__pluristomachia
ASV_23841	NA	NA	NA	NA	NA	NA	NA
ASV_23842	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23843	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Parafenestella	NA
ASV_23844	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_23845	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_23846	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Chaetospermum	s__camelliae
ASV_23847	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23848	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
ASV_23849	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23850	NA	NA	NA	NA	NA	NA	NA
ASV_23851	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Clarireedia	s__bennettii
ASV_23852	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	NA	NA
ASV_23853	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	NA	NA
ASV_23854	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Tapinellaceae	g__Pseudomerulius	s__aureus
ASV_23855	NA	NA	NA	NA	NA	NA	NA
ASV_23856	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23857	NA	NA	NA	NA	NA	NA	NA
ASV_23858	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Rickenellaceae	g__Peniophorella	s__pallida
ASV_23859	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	NA	NA	NA
ASV_23860	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23861	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__decipiens
ASV_23862	k__Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_23863	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_23864	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	NA	NA	NA
ASV_23865	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23866	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23867	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Annulohypoxylon	NA
ASV_23868	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	NA
ASV_23869	NA	NA	NA	NA	NA	NA	NA
ASV_23870	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	NA	NA	NA
ASV_23871	NA	NA	NA	NA	NA	NA	NA
ASV_23872	NA	NA	NA	NA	NA	NA	NA
ASV_23873	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Cystobasidium	s__slooffiae
ASV_23874	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	NA	NA	NA
ASV_23875	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Srinivasanomyces	s__kangrensis
ASV_23876	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23877	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__metachromatica
ASV_23878	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__metachromatica
ASV_23879	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_23880	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	NA	NA	NA
ASV_23881	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_23882	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23883	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23884	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	g__Moristroma	NA
ASV_23885	NA	NA	NA	NA	NA	NA	NA
ASV_23886	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cryptocline	s__arctostaphyli
ASV_23887	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23888	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_23889	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Coniozyma	s__leucospermi
ASV_23890	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Micareaceae	g__Micarea	NA
ASV_23891	NA	NA	NA	NA	NA	NA	NA
ASV_23892	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Phanerochaetaceae	g__Rhizochaete	s__americana
ASV_23893	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23894	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomonodictydaceae	NA	NA
ASV_23895	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23896	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Fusicladium	NA
ASV_23897	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23898	k__Viridiplantae	p__Anthophyta	c__Monocotyledonae	o__Poales	f__Cyperaceae	g__Carex	NA
ASV_23899	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23900	NA	NA	NA	NA	NA	NA	NA
ASV_23901	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_23902	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	NA
ASV_23903	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
ASV_23904	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Ophiostomatales	f__Ophiostomataceae	g__Sporothrix	s__aurorae
ASV_23905	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23906	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	NA	NA
ASV_23907	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Hyperphyscia	s__adglutinata
ASV_23908	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23909	NA	NA	NA	NA	NA	NA	NA
ASV_23910	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Xenoplectosphaerella	s__clematidis
ASV_23911	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariomycetes_ord_Incertae_sedis	f__Sordariomycetes_fam_Incertae_sedis	g__Lentomitella	s__tenuirostris
ASV_23912	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_23913	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23914	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	NA	NA
ASV_23915	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Amphisphaeriaceae	g__Sarcostroma	NA
ASV_23916	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Calosphaeriales	f__Calosphaeriaceae	g__Jattaea	NA
ASV_23917	NA	NA	NA	NA	NA	NA	NA
ASV_23918	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23919	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_23920	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Tulostoma	s__fimbriatum
ASV_23921	NA	NA	NA	NA	NA	NA	NA
ASV_23922	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulales_fam_Incertae_sedis	g__Pseudoxenasma	s__verrucisporum
ASV_23923	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	NA	NA	NA
ASV_23924	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Eutypa	NA
ASV_23925	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Steccherinaceae	g__Antrodiella	s__afrocitrina
ASV_23926	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23927	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23928	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23929	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Nakaseomyces	NA
ASV_23930	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	NA
ASV_23931	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Parasola	s__auricoma
ASV_23932	NA	NA	NA	NA	NA	NA	NA
ASV_23933	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	g__Xenocylindrosporium	s__margaritarum
ASV_23934	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Hyperphyscia	s__adglutinata
ASV_23935	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Ramalinaceae	NA	NA
ASV_23936	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__radiata
ASV_23937	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Lamiales	f__Lamiaceae	g__Salvia	s__tiliifolia
ASV_23938	NA	NA	NA	NA	NA	NA	NA
ASV_23939	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_23940	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Basidiodendron	NA
ASV_23941	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_23942	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23943	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__smithii
ASV_23944	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__pseudocasca
ASV_23945	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Hyphodermataceae	g__Hyphoderma	s__definitum
ASV_23946	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23947	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Asterinales	NA	NA	NA
ASV_23948	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	NA	NA
ASV_23949	NA	NA	NA	NA	NA	NA	NA
ASV_23950	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Cylindrosympodiaceae	g__Cylindrosympodium	NA
ASV_23951	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	NA
ASV_23952	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Coryneliales	f__Coryneliaceae	g__Caliciopsis	NA
ASV_23953	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	NA
ASV_23954	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23955	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASV_23956	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_23957	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Elsinoaceae	g__Elsinoe	NA
ASV_23958	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Rinodina	s__zeorina
ASV_23959	NA	NA	NA	NA	NA	NA	NA
ASV_23960	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Hyaloscypha	s__fuckelii
ASV_23961	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	NA
ASV_23962	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__triangularis
ASV_23963	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_23964	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Amanitaceae	g__Amanita	s__rubescens
ASV_23965	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__glucosiphilum
ASV_23966	NA	NA	NA	NA	NA	NA	NA
ASV_23967	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Scopuloides	s__hydnoides
ASV_23968	NA	NA	NA	NA	NA	NA	NA
ASV_23969	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Occultifur	s__mephitis
ASV_23970	NA	NA	NA	NA	NA	NA	NA
ASV_23971	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Fonsecazyma	NA
ASV_23972	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Hamamotoa	s__telluris
ASV_23973	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Diaporthaceae	g__Diaporthe	NA
ASV_23974	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Pestalotiopsidaceae	g__Neopestalotiopsis	s__clavispora
ASV_23975	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
ASV_23976	NA	NA	NA	NA	NA	NA	NA
ASV_23977	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycopsidaceae	g__Saccharomycopsis	s__selenospora
ASV_23978	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Constantinomyces	s__macerans
ASV_23979	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	NA	NA
ASV_23980	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	NA
ASV_23981	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Buckleyzymaceae	g__Buckleyzyma	s__aurantiaca
ASV_23982	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23983	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_23984	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Linnemannia	s__amoeboidea
ASV_23985	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cyphobasidiales	f__Cyphobasidiaceae	g__Cyphobasidium	s__usneicola
ASV_23986	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_23987	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Neocladosporium	s__syringae
ASV_23988	NA	NA	NA	NA	NA	NA	NA
ASV_23989	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	s__fusca
ASV_23990	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_23991	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_23992	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	g__Kockovaella	s__fuzhouensis
ASV_23993	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Pleuroascaceae	g__Pleuroascaceae_gen_Incertae_sedis	NA
ASV_23994	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
ASV_23995	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Lipomycetaceae	g__Lipomyces	NA
ASV_23996	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_23997	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_23998	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	s__mesenterica
ASV_23999	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	s__vinacea
ASV_24000	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_24001	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	NA	NA
ASV_24002	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Peltigerales	f__Pannariaceae	g__Pectenia	NA
ASV_24003	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_24004	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__minipascua
ASV_24005	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Gibellulopsis	s__piscis
ASV_24006	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Sporobolomyces	s__primogenomicus
ASV_24007	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_24008	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__catenospora
ASV_24009	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_24010	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Barrmaeliaceae	g__Barrmaelia	s__oxyacanthae
ASV_24011	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Auriscalpiaceae	g__Artomyces	s__pyxidatus
ASV_24012	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	NA	NA
ASV_24013	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_24014	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kuraishia	s__capsulata
ASV_24015	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	NA
ASV_24016	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Ceriporia	s__sordescens
ASV_24017	NA	NA	NA	NA	NA	NA	NA
ASV_24018	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
ASV_24019	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_24020	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	s__veronae
ASV_24021	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Spirographaceae	g__Spirographa	s__fusisporella
ASV_24022	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_24023	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_24024	NA	NA	NA	NA	NA	NA	NA
ASV_24025	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_24026	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Uzbekistanica	s__vitis-viniferae
ASV_24027	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Acericola	s__italica
ASV_24028	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_24029	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_24030	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Schizophyllaceae	g__Schizophyllum	s__commune
ASV_24031	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_24032	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Caliciaceae	g__Buellia	s__triseptata
ASV_24033	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	NA	NA
ASV_24034	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Metschnikowiaceae	g__Metschnikowia	NA
ASV_24035	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_24036	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_24037	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Graphostromataceae	g__Graphostroma	s__platystoma
ASV_24038	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Picipes	s__badius
ASV_24039	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_24040	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Chionosphaeraceae_gen_Incertae_sedis	NA
ASV_24041	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_24042	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_24043	NA	NA	NA	NA	NA	NA	NA
ASV_24044	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	NA
ASV_24045	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
